time,nominal_speed,true_speed_upper,uncertainty_scale,dynamic_r,global_r,dynamic_s,global_s
0.734101491381906,0,1.53302583947456,0.396885514031043,0.101971611121841,0.105717761840721,0.33679450641607,0.344159238676472
0.739101491381906,0,1.53770803849028,0.397784125727351,0.101953791598023,0.105717761840721,0.338152414430743,0.345593394547668
0.744101491381906,0,1.54235927333228,0.398679508002131,0.101936059467442,0.105717761840721,0.339501372820423,0.347018706531297
0.749101491381906,0,1.54697974539237,0.399571645790889,0.101918414354632,0.105717761840721,0.340841439600756,0.34843522916421
0.754101491381906,0,1.5515696547593,0.400460524598118,0.101900855884458,0.105717761840721,0.342172672414131,0.349843016646952
0.759101491381906,0,1.55612920024335,0.401346130490625,0.101883383682109,0.105717761840721,0.343495128536685,0.351242122845833
0.764101491381906,0,1.56065857938641,0.402228450088275,0.10186599737311,0.105717761840721,0.344808864881204,0.352632601294993
0.769101491381906,0,1.5651579884629,0.403107470553078,0.10184869658335,0.105717761840721,0.34611393799735,0.354014505198445
0.774101491381906,0,1.56962762247664,0.403983179577605,0.101831480939141,0.105717761840721,0.347410404070694,0.355387887432113
0.779101491381906,0,1.57406767518467,0.40485556537883,0.101814350067218,0.105717761840721,0.348698318929555,0.356752800545857
0.784101491381906,0,1.57847833910723,0.40572461668942,0.101797303594746,0.105717761840721,0.349977738047832,0.358109296765482
0.789101491381906,0,1.58285980552858,0.406590322747373,0.101780341149341,0.105717761840721,0.351248716545228,0.359457427994735
0.794101491381906,0,1.58721226449397,0.407452673285004,0.101763462359136,0.105717761840721,0.352511309186311,0.360797245817296
0.799101491381906,0,1.59153590483293,0.408311658523272,0.101746666852774,0.105717761840721,0.353765570387188,0.362128801498744
0.804101491381906,0,1.59583091416892,0.409167269163576,0.101729954259411,0.105717761840721,0.355011554218269,0.363452145988526
0.809101491381906,0,1.60009747892026,0.410019496377935,0.101713324208744,0.105717761840721,0.35624931440449,0.364767329921902
0.814101491381906,0,1.60433578429703,0.410868331798498,0.101696776331064,0.105717761840721,0.3574789043244,0.366074403621884
0.819101491381906,0,1.60854601432393,0.411713767512337,0.101680310257254,0.105717761840721,0.358700377016674,0.367373417101162
0.824101491381906,0,1.61272835184962,0.412555796053724,0.101663925618788,0.105717761840721,0.359913785182812,0.368664420064017
0.829101491381906,0,1.61688297854762,0.413394410394815,0.10164762204776,0.105717761840721,0.361119181187357,0.369947461908221
0.834101491381906,0,1.62101007491341,0.414229603935674,0.101631399176932,0.105717761840721,0.362316617057008,0.37122259172693
0.839101491381906,0,1.62510982028655,0.415061370499487,0.101615256639732,0.105717761840721,0.363506144486981,0.372489858310563
0.844101491381906,0,1.62918239285998,0.41588970432531,0.101599194070251,0.105717761840721,0.364687814843636,0.373749310148666
0.849101491381906,0,1.63322796968076,0.41671460005922,0.101583211103271,0.105717761840721,0.365861679164699,0.375000995431767
0.854101491381906,0,1.6372467266473,0.417536052744831,0.101567307374311,0.105717761840721,0.367027788158395,0.376244962053225
0.859101491381906,0,1.641238838531,0.418354057818911,0.101551482519621,0.105717761840721,0.368186192209654,0.377481257611055
0.864101491381906,0,1.6452044789852,0.419168611104561,0.101535736176184,0.105717761840721,0.369336941382684,0.378709929409757
0.869101491381906,0,1.64914382054604,0.419979708802824,0.101520067981733,0.105717761840721,0.37048008542118,0.37993102446212
0.874101491381906,0,1.65305703462966,0.420787347483663,0.101504477574805,0.105717761840721,0.371615673747487,0.381144589491025
0.879101491381906,0,1.65694429155336,0.421591524081954,0.101488964594729,0.105717761840721,0.372743755468653,0.38235067093123
0.884101491381906,0,1.66080576054433,0.422392235891077,0.101473528681623,0.105717761840721,0.373864379378944,0.383549314931146
0.889101491381906,0,1.66464160974047,0.42318948055496,0.101458169476419,0.105717761840721,0.374977593960043,0.384740567354608
0.894101491381906,0,1.66845200618772,0.423983256059489,0.101442886620907,0.105717761840721,0.376083447380243,0.385924473782624
0.899101491381906,0,1.67223711586061,0.424773560728863,0.101427679757722,0.105717761840721,0.377181987500354,0.387101079515123
0.904101491381906,0,1.67599710367089,0.425560393219575,0.101412548530349,0.105717761840721,0.378273261876149,0.388270429572684
0.909101491381906,0,1.67973213346824,0.42634375251286,0.101397492583135,0.105717761840721,0.379357317758572,0.389432568698264
0.914101491381906,0,1.6834423680377,0.427123637906524,0.101382511561338,0.105717761840721,0.380434202092943,0.390587541358908
0.919101491381906,0,1.68712796911977,0.427900049011638,0.101367605111112,0.105717761840721,0.381503961524726,0.391735391747446
0.924101491381906,0,1.69078909741874,0.42867298574688,0.101352772879508,0.105717761840721,0.382566642401918,0.392876163784192
0.929101491381906,0,1.69442591260345,0.429442448331377,0.10133801451449,0.105717761840721,0.383622290775251,0.394009901118619
0.934101491381906,0,1.69803857330477,0.43020843727693,0.101323329664978,0.105717761840721,0.38467095239742,0.395136647131029
0.939101491381906,0,1.70162723713518,0.43097095338502,0.101308717980833,0.105717761840721,0.38571267272871,0.396256444934215
0.944101491381906,0,1.70519206069697,0.431729997741498,0.101294179112859,0.105717761840721,0.386747496939329,0.397369337375112
0.949101491381906,0,1.70873319958289,0.432485571709799,0.101279712712813,0.105717761840721,0.387775469909605,0.398475367036432
0.954101491381906,0,1.71225080837378,0.433237676923542,0.101265318433454,0.105717761840721,0.388796636229235,0.399574576238297
0.959101491381906,0,1.71574504065763,0.433986315283828,0.101250995928521,0.105717761840721,0.389811040202779,0.400667007039856
0.964101491381906,0,1.71921604903754,0.434731488954266,0.101236744852732,0.105717761840721,0.390818725851932,0.401752701240897
0.969101491381906,0,1.72266398513247,0.435473200354531,0.101222564861805,0.105717761840721,0.39181973691572,0.402831700383444
0.974101491381906,0,1.72608899957481,0.436211452153324,0.101208455612489,0.105717761840721,0.39281411684977,0.403904045753347
0.979101491381906,0,1.72949124202905,0.436946247265948,0.101194416762554,0.105717761840721,0.393801908831666,0.404969778381862
0.984101491381907,0,1.73287086119951,0.437677588849645,0.101180447970785,0.105717761840721,0.394783155763175,0.406028939047222
0.989101491381907,0,1.73622800483108,0.438405480297483,0.101166548896997,0.105717761840721,0.395757900270429,0.407081568276196
0.994101491381906,0,1.73956281970689,0.439129925231661,0.101152719202076,0.105717761840721,0.39672618470322,0.408127706345638
0.999101491381906,0,1.74287545166644,0.439850927501345,0.101138958547955,0.105717761840721,0.397688051140232,0.409167393284033
1.00410149138191,0,1.74616604561325,0.440568491178289,0.101125266597616,0.105717761840721,0.398643541391198,0.410200668873025
1.00910149138191,0,1.74943474551549,0.441282620551053,0.101111643015105,0.105717761840721,0.399592696997092,0.411227572648939
1.01410149138191,0,1.75268169440372,0.441993320118619,0.101098087465561,0.105717761840721,0.400535559229439,0.412248143904294
1.01910149138191,0,1.75590703438867,0.442700594588475,0.101084599615205,0.105717761840721,0.401472169095415,0.413262421689311
1.02410149138191,0,1.75911090666856,0.443404448872517,0.101071179131333,0.105717761840721,0.40240256733996,0.414270444813398
1.02910149138191,0,1.76229345152983,0.444104888081557,0.10105782568233,0.105717761840721,0.403326794445958,0.415272251846644
1.03410149138191,0,1.76545480834489,0.444801917519256,0.101044538937702,0.105717761840721,0.404244890633572,0.41626788112129
1.03910149138191,0,1.76859511558947,0.445495542680433,0.10103131856806,0.105717761840721,0.405156895865217,0.417257370733196
1.04410149138191,0,1.77171451084977,0.446185769247226,0.101018164245117,0.105717761840721,0.40606284984762,0.418240758543302
1.04910149138191,0,1.77481313082313,0.446872603083888,0.101005075641696,0.105717761840721,0.406962792032,0.419218082179071
1.05410149138191,0,1.77789111131593,0.447556050231012,0.100992052431764,0.105717761840721,0.407856761613419,0.420189379035934
1.05910149138191,0,1.7809485872604,0.44823611690405,0.100979094290417,0.105717761840721,0.408744797535634,0.421154686278719
1.06410149138191,0,1.78398569272167,0.448912809489726,0.100966200893869,0.105717761840721,0.409626938493105,0.42211404084307
1.06910149138191,0,1.78700256089843,0.449586134541097,0.100953371919468,0.105717761840721,0.410503222931175,0.423067479436866
1.07410149138191,0,1.78999932412082,0.450256098772061,0.100940607045727,0.105717761840721,0.411373689045436,0.424015038541622
1.07910149138191,0,1.79297611386688,0.450922709056073,0.100927905952302,0.105717761840721,0.412238374786461,0.424956754413885
1.08410149138191,0,1.79593306076942,0.451585972422789,0.100915268319987,0.105717761840721,0.413097317861768,0.425892663086621
1.08910149138191,0,1.79887029461665,0.452245896053388,0.100902693830728,0.105717761840721,0.413950555735991,0.426822800370598
1.09410149138191,0,1.80178794435013,0.452902487275341,0.10089018216765,0.105717761840721,0.414798125630267,0.427747201855748
1.09910149138191,0,1.80468613808082,0.453555753561316,0.10087773301504,0.105717761840721,0.415640064526849,0.428665902912536
1.10410149138191,0,1.80756500309577,0.454205702526038,0.100865346058336,0.105717761840721,0.416476409171024,0.429578938693313
1.10910149138191,0,1.81042466585874,0.454852341921859,0.100853020984142,0.105717761840721,0.41730719607128,0.430486344133655
1.11410149138191,0,1.81326525200821,0.455495679633776,0.100840757480258,0.105717761840721,0.418132461498708,0.431388153953705
